BNF Code,BNF Name,ADQ Value,ADQ Unit
0105010B0BCAEAN,Pentasa_Gran Sach 1g M/R,1600,MG
0105010B0BCAFAT,Pentasa_Gran Sach 2g M/R,1.6,Gramme
0105010B0BCAGAY,Pentasa_Tab 1g M/R,1.6,Gramme
0105010B0BCAHBA,Pentasa_Gran Sach 4g M/R,1.6,Gramme
0105010B0BDAAAH,Salofalk_Tab E/C 250mg,1600,MG
0105010B0BDACAB,Salofalk_Suppos 500mg,1600,MG
0105010B0BDADAL,Salofalk_Enem (2g/59ml),1600,MG
0105010B0BDAEAK,Salofalk_Foam Aero Enem 1g/D 14g,1600,MG
0105010B0BDAFAX,Salofalk_Gran Sach G/R 1g M/R,1.6,Gramme
0105010B0BDAGAP,Salofalk_Gran Sach G/R 500mg M/R,1.6,Gramme
0105010B0BDAHAU,Salofalk_Gran Sach G/R 1.5g M/R,1.6,Gramme
0105010B0BDAIAJ,Salofalk_Suppos 1g,1600,MG
0105010B0BDAJAW,Salofalk_Tab G/R 500mg,1.6,Gramme
0105010B0BDAKAZ,Salofalk_Gran Sach G/R 3g M/R,1.6,Gramme
0105010B0BFAAAA,Ipocol_Tab E/C 400mg,1600,MG
0105010B0BGABAA,Mesren MR_Tab 400mg,1600,MG
0105010B0BHAAAR,Mezavant XL_Tab G/R 1.2g,1.6,Gramme
0105010B0BIAAAS,Octasa_MR Tab E/C 800mg,1.6,Gramme
0105010B0BIABAA,Octasa_MR Tab E/C 400mg,1600,MG
0105010C0AAAAAA,Olsalazine Sod_Cap 250mg,1000,MG
0105010C0AAADAD,Olsalazine Sod_Tab 500mg,1000,MG
0105010C0BBABAD,Dipentum_Tab 500mg,1000,MG
0105010D0AAABAB,Balsalazide Sod_Cap 750mg,6.75,Gramme
0105010D0BBAAAB,Colazide_Cap 750mg,6.75,Gramme
0105010E0AAAAAA,Sulfasalazine_Tab 500mg,2000,MG
0105010E0AAABAB,Sulfasalazine_Tab E/C 500mg,2000,MG
0105010E0AAACAC,Sulfasalazine_Suppos 500mg,2000,MG
0105010E0AAAEAE,Sulfasalazine_Oral Susp 250mg/5ml,2000,MG
0105010E0AAAPAP,Sulfasalazine_Oral Susp 250mg/5ml S/F,2,Gramme
0105010E0BBAAAA,Salazopyrin_Tab 500mg,2000,MG
0105010E0BBABAB,Salazopyrin-En_Tab 500mg,2000,MG
0105010E0BBACAC,Salazopyrin_Suppos 500mg,2000,MG
0105010E0BCABAB,Sulazine EC_Tab 500mg (Genesis),2000,MG
0105020A0AAAAAA,Budesonide_Cap 3mg (E/C M/R Gran),9,MG
0105020A0AAABAB,Budesonide_Enem 2mg/100ml (Tab/Soln),2,MG
0105020A0AAACAC,Budesonide_Cap 3mg (E/C Pellets),9,MG
0105020A0AAADAD,Budesonide_Foam Aero Enem 2mg (14 D),N/A,N/A
0105020A0AAAEAE,Budesonide_Gran Sach G/R 9mg,9,MG
0105020A0AAAFAF,Budesonide_Tab 9mg M/R,9,MG
0105020A0BBAAAA,Entocort CR_Cap 3mg (E/C M/R Gran),9,MG
0105020A0BBABAB,Entocort_Enem 2mg/100ml (Tab/Soln),2,MG
0105020A0BCAAAC,Budenofalk_Cap 3mg (E/C Pellets),9,MG
0105020A0BCABAD,Budenofalk_Foam Aero Enem 2mg (14 D),N/A,N/A
0105020A0BCACAE,Budenofalk_Gran Sach G/R 9mg,9,MG
0105020A0BDAAAF,Cortiment_Tab 9mg M/R,9,MG
0105020B0AAAAAA,Hydrocort Acet_Foam Aero Enem 10% (14 D),250,MG
0105020B0BBAAAA,Colifoam_Foam Aero Enem 10% 20.8g (14 D),250,MG
0105020C0AAABAB,Hydrocort_Suppos 25mg,N/A,N/A
0105020C0AAACAC,Hydrocort_Suppos 100mg,N/A,N/A
0105020C0AAAGAG,Hydrocort_Suppos 50mg,N/A,N/A
0105020D0AAACAC,Prednisolone_20mg/Applic Foam Enema(14D),20,MG
0105020D0BCAAAC,Predfoam_Foam Aero Enem 20mg/Applic(14D),20,MG
0105020E0AAAAAA,Prednisolone Sod Phos_Suppos 5mg,20,MG
0105020E0AAABAB,Prednisolone Sod Phos_Enem 20mg/100ml,20,MG
0105020E0BBABAB,Predsol_Retention Enem 20mg/100ml,20,MG
0105020G0AAAAAA,Beclomet Diprop_Tab G/R 5mg M/R,N/A,N/A
0105020G0BBAAAA,Clipper_Tab G/R 5mg M/R,N/A,N/A
0105040A0AAAAAA,Sod Cromoglicate_Cap 100mg,800,MG
0105040A0BBAAAA,Nalcrom_Cap 100mg,800,MG
0106010E0AAACAC,Ispag Husk_Gran 90% S/F,7,Gramme
0106010E0AAADAD,Ispag Husk_Gran Eff Sach 3.5g G/F S/F,7,Gramme
0106010E0AAAHAH,Ispag Husk_Gran Eff Sach 3.5g Orange S/F,7,Gramme
0106010E0AAAIAI,Ispag Husk_Pdr Sach 3.4g Lem/Lim S/F,7,Gramme
0106010E0AAAJAJ,Ispag Husk_Pdr Sach 3.4g Orange S/F,7,Gramme
0106010E0AAANAN,Ispag Husk_Gran Eff Sach 3.5g Lem S/F,7,Gramme
0106010E0AAATAT,Ispag Husk_Gran Sach 3.5g G/F,7,Gramme
0106010E0AAAUAU,Ispag Husk_Gran Sach 3.5g G/F S/F (Old),7,Gramme
0106010E0AAAVAV,Ispag Husk_Pdr S/F,7,
0106010E0BBAAAD,Fybogel_Gran Sach 3.5g Plain G/F S/F,7,Gramme
0106010E0BBABAH,Fybogel_Gran Sach 3.5g Orange G/F S/F,7,Gramme
0106010E0BBACAN,Fybogel_Gran Sach 3.5g Lem G/F S/F,7,Gramme
0106010E0BEABAI,Regulan_Sach 3.4g Lem & Lim G/F S/F,7,Gramme
0106010E0BEACAJ,Regulan_Sach 3.4g Orange G/F S/F,7,Gramme
0106010E0BJAAAH,Ispagel Orange_Gran Sach 3.5g G/F S/F,7,Gramme
0106010E0BKAAAH,Fybogel_H/Fbre Gran Eff Sach3.5g OrngS/F,7,Gramme
0106010E0BKABAN,Fybogel_H/Fbre Gran Eff Sach3.5g Lem S/F,7,Gramme
0106010E0BLAAAT,Fibrelief Orange_Gran Sach 3.5g G/F,7,Gramme
0106010E0BMAAAV,Husk_Pdr,7,
0106010H0AAACAC,Methylcellulose_Tab 500mg,2000,MG
0106010H0BBAAAC,Celevac_Tab 500mg,2000,MG
0106010N0AAAAAA,Sterculia_Gran 62% G/F,10,Gramme
0106010N0AAACAC,Sterculia/Frangula_Gran 62%/8% G/F,14,Gramme
0106010N0AAADAD,Sterculia_Gran 62% Sach 7g G/F,10,Gramme
0106010N0AAAFAF,Sterculia/Frangula_Gran 62/8%Sach 7g G/F,2,
0106010N0BBAAAA,Normacol_Gran 62%,10,Gramme
0106010N0BBABAD,Normacol_Gran 62% Sach 7g,10,Gramme
0106010N0BBACAC,Normacol Plus_Gran,14,Gramme
0106010N0BBADAF,Normacol Plus_Gran Sach 7g,2,
010602000BBBCA0,Ortisan_Fruit & Fibre Cubes,N/A,N/A
010602000BBBGA0,Senokot_Dual Relief Tab,N/A,N/A
0106020B0AAAAAA,Co-Danthramer_Susp 25mg/200mg/5ml S/F,10,
0106020B0AAABAB,Co-Danthramer_Susp 75mg/1g/5ml S/F,5,
0106020B0AAACAC,Co-Danthramer_Cap 25mg/200mg,2,
0106020B0AAAFAF,Co-Danthramer_Cap Strong 37.5mg/500mg,1,
0106020B0AAAHAH,Co-Danthramer_Susp 25mg/200mg/5ml,10,ML
0106020C0AAAAAA,Bisacodyl_Tab E/C 5mg,10,MG
0106020C0AAADAD,Bisacodyl_Suppos 5mg,10,MG
0106020C0AAAEAE,Bisacodyl_Suppos 10mg,10,MG
0106020C0AAAFAF,Bisacodyl_Rectal Soln 2.74mg/ml,10,MG
0106020C0AAAJAJ,Bisacodyl_Enema 10mg,10,MG
0106020C0AAALAL,Bisacodyl_Liq Spec 5mg/5ml,10,MG
0106020C0AAAUAU,Bisacodyl_Suppos 7.5mg,10,MG
0106020C0AAAVAV,Bisacodyl_Oral Susp 2.5mg/5ml,10,MG
0106020C0BDAAAA,Dulcolax_Tab 5mg,10,MG
0106020C0BDABAD,Dulcolax_Suppos Child 5mg,10,MG
0106020C0BDACAE,Dulcolax_Suppos Adult 10mg,10,MG
0106020C0BEAAAJ,Fleet_Bisacodyl Enema 10mg/30ml,10,MG
0106020C0BHAAAA,Entrolax_Tab 5mg,10,MG
0106020F0AAAAAA,Castor Oil_Liq,N/A,N/A
0106020I0AAAHAH,Docusate Sod_Oral Soln 12.5mg/5ml S/F,200,MG
0106020I0AAAIAI,Docusate Sod_Oral Soln 50mg/5ml S/F,200,MG
0106020I0AAAJAJ,Docusate Sod_Micro-Enem 120mg,1,
0106020I0AAAKAK,Docusate Sod_Cap 100mg,200,MG
0106020I0BBAGAK,Dioctyl_Cap 100mg,200,MG
0106020I0BEAAAJ,Norgalax_Micro-Enem 120mg 10g Tube,1,
0106020I0BFAAAI,Docusol_Adult Soln 50mg/5ml S/F,200,MG
0106020I0BFABAH,Docusol_Paed Soln 12.5mg/5ml S/F,200,MG
0106020I0BGAAAK,DulcoEase_Cap 100mg,200,MG
0106020J0AAAAAA,Co-Danthrusate_Cap 50mg/60mg,2,
0106020J0AAADAD,Co-Danthrusate_Susp 50mg/60mg/5ml S/F,10,ML
0106020J0BBABAD,Normax_Susp 50mg/60mg/5ml S/F,10,ML
0106020L0AAAAAA,Glycerol_Suppos Infant's (1g),4,Gramme
0106020L0AAABAB,Glycerol_Suppos Child (2g),4,Gramme
0106020L0AAACAC,Glycerol_Suppos Adult's (4g),4,Gramme
0106020M0AAACAC,Senna_Tab 7.5mg,15,MG
0106020M0AAAEAE,Senna_Oral Soln 7.5mg/5ml,15,MG
0106020M0AAAJAJ,Ispaghula/Senna Fruit_Gran 54.2%/12.4%,8,Gramme
0106020M0AAAPAP,Senna_Tab 15mg,15,MG
0106020M0AAAQAQ,Senna_Tab Chble 15mg,15,MG
0106020M0AAASAS,Senna_Tab 12mg,15,MG
0106020M0AAATAT,Senna_Oral Soln 7.5mg/5ml S/F,15,MG
0106020M0BBABAE,Senokot_Syr 7.5mg/5ml,15,MG
0106020M0BBAEAC,Senokot_Tab 7.5mg,15,MG
0106020M0BBAFAP,Senokot Max Strgh_Tab 15mg,15,MG
0106020M0BBAGAT,Senokot_Syr 7.5mg/5ml S/F,15,MG
0106020M0BBAHAT,Senokot_Syr Pharmacy 7.5mg/5ml S/F,15,MG
0106020M0BEAAAI,Califig_California Syr Of Figs,N/A,N/A
0106020M0BEABAI,Califig_Syr of Figs Oral Soln,N/A,N/A
0106020M0BFAAAJ,Manevac_Gran,8,Gramme
0106020M0BIAAAP,Ex-Lax Senna_Tab 15mg,15,MG
0106020M0BIABAS,Ex-Lax Senna_Pill 12mg,15,MG
0106020M0BKAAAC,Valupak_Senna Tab 7.5mg,15,MG
0106020P0AAABAB,Sod Picosulf_Oral Soln 5mg/5ml S/F,10,MG
0106020P0AAAFAF,Sod Picosulf_Cap 2.5mg,10,MG
0106020P0BDABAF,Dulcolax Pico_Perles 2.5mg,10,MG
0106020P0BDACAB,Dulcolax Pico_Liq 5mg/5ml S/F,10,MG
0106030A0AAAAAA,Arach Oil_Enem 130ml,1,
0106030P0AAABAB,Liq Paraf_Liq,10,ML
0106040G0AAAAAA,Lactulose_Soln 3.1g-3.7g/5ml,20,ML
0106040G0AAAGAG,Lactulose_Soln 10g/15ml Sach 15ml S/F,2,
0106040G0BCAAAA,Duphalac_Syr,20,ML
0106040G0BEAAAA,Lactugal_Soln,20,ML
0106040J0AAAAAA,Mag Hydrox_Mix,30,ML
0106040J0AAAFAF,Liq Paraf & Mag Hydrox_Oral Emuls S/F,10,ML
0106040L0AAABAB,Mag Sulf_Pdr,N/A,N/A
0106040L0AAAEAE,Mag Sulf_Mix,N/A,N/A
0106040M0AAAAAA,Macrogol_Co Oral Pdr Sach S/F,2,
0106040M0AAABAB,Macrogol_Co Oral Pdr Sach 6.9g (Lem&Lim),2,
0106040M0AAACAC,Macrogol_Co Oral Pdr Sach 6.9g (Plain),2,
0106040M0AAAEAE,Macrogol_Co Oral Pdr Sach,2,
0106040M0AAAGAG,Macrogol_Co Oral Pdr Sach 6.9g (Choc)S/F,2,
0106040M0AAAHAH,Macrogol_Co Liq NPF S/F,N/A,N/A
0106040M0BBAAAA,Movicol_Pdr Sach 13.8g (Lem & Lim),2,
0106040M0BBABAB,Movicol-Half_Pdr Sach 6.9g (Lem & Lim),2,
0106040M0BBACAC,Movicol Plain_Paed Pdr Sach 6.9g,2,
0106040M0BBADAA,Movicol Plain_Pdr Sach 13.7g,2,
0106040M0BBAEAA,Movicol_Pdr Sach 13.9g (Choc),2,
0106040M0BBAFAG,Movicol_Paed Pdr Sach 6.9g (Choc),2,
0106040M0BBAGAH,Movicol_Liq S/F,N/A,N/A
0106040M0BCAAAE,Laxido_Oral Pdr Sach (Orange),2,
0106040M0BCABAA,Laxido_Natural Oral Pdr Sach 13.7g,2,
0106040M0BCACAA,Laxido_Oral Pdr Sach (Orange) S/F,2,
0106040M0BCADAB,Laxido_Paed Plain Oral Pdr Sach 6.9g,2,
0106040M0BDAAAA,Molaxole_Pdr Sach,2,
0106040M0BEAAAA,Laxagol_Oral Pdr Sach,2,
0106040M0BFABAE,Macroherm_Oral Pdr Sach 13.8g,2,
0106040M0BGAAAA,"CosmoCol_Oral Pdr Sach (Orng,Lem & Lim)",2,
0106040M0BGABAA,CosmoCol_Oral Pdr Sach (Orange),2,
0106040M0BGACAA,CosmoCol_Oral Pdr Sach (Lem & Lim),2,
0106040M0BGADAB,CosmoCol_Paed Oral Pdr Sach 6.9g,2,
0106040M0BGAEAB,CosmoCol_Half Oral Pdr Sach 6.9g,2,
0106040M0BGAFAA,CosmoCol_Oral Pdr Sach (Plain),2,
0106040M0BHAAAA,Macilax_Pdr Sach 13.8g,2,
0106040M0BHABAB,Macilax_Paed Pdr Sach 6.9g,2,
0106040N0AAAAAA,Phos Enem_(For B) 128ml Long Tube,1,
0106040N0AAABAB,Phos Enem_(For B) 128ml Stnd Tube,1,
0106040N0AAADAD,Gppe Enem_Fleet Phos 133ml,1,
0106040N0AAAFAF,Sod Dihyd Phos Anh/Sod Bic_Supp680/500mg,N/A,N/A
0106040N0BBABAB,Fletchers'_Enem Phos(Stnd Tube)128ml Btl,1,
0106040N0BDAAAD,Fleet_Enem Phos 133ml,1,
0106040N0BEAAAE,Lecicarbon_E Suppos,N/A,N/A
0106040N0BEABAF,Lecicarbon_A Suppos,N/A,N/A
0106040R0AAAFAF,Sod Cit_Comp Enem NPF,1,
0106040R0BBAAAF,Micralax_Micro-Enem 5ml,1,
0106040R0BDAAAF,Micolette_Enem 5ml,1,
0106040X0AAAAAA,Macrogol 4000_Pdr Sach 10g S/F,2,
0106040X0BBAAAA,Idrolax_Pdr Sach 10g (Orange&G/Fruit)S/F,2,
0106040X0BCAAAA,Dulcobalance_Pdr Sach 10g,2,
0106050B0BBAAA0,Klean-Prep_Sach,N/A,N/A
0106050B0BDAAA0,Fleet_Phospho-soda Oral Soln S/F,90,ML
0106050B0BEAAA0,Moviprep_Oral Pdr Sach,N/A,N/A
0106050B0BEABA0,Moviprep Orange_Oral Pdr Sach,N/A,N/A
0106050M0AAAAAA,Mag Cit_Eff Pdr Sach 29.5g,N/A,N/A
0106050M0BBAAAA,Citramag_Eff Pdr Sach 29.5g Citrus,N/A,N/A
0106050S0AAAAAA,Sod Picosulf/Mag Cit_Sach 16.1g,2,
0106050S0BBABAA,Picolax_Pdr Sach 16.1g,2,
0106050S0BCABA0,CitraFleet_Oral Pdr Sach 15.08g,N/A,N/A
0106060A0AAAAAA,Methylnaltrex Brom_Inj 20mg/ml 0.6ml Vl,N/A,N/A
0106060B0AAAAAA,Naloxegol_Tab 12.5mg,N/A,N/A
0106060B0AAABAB,Naloxegol_Tab 25mg,N/A,N/A
0106060B0BBAAAA,Moventig_Tab 12.5mg,N/A,N/A
0106060B0BBABAB,Moventig_Tab 25mg,N/A,N/A
0106070A0AAAAAA,Prucalopride_Tab 1mg,N/A,N/A
0106070A0AAABAB,Prucalopride_Tab 2mg,N/A,N/A
0106070A0BBAAAA,Resolor_Tab 1mg,N/A,N/A
0106070A0BBABAB,Resolor_Tab 2mg,N/A,N/A
0106070B0AAAAAA,Linaclotide_Cap 290mcg,N/A,N/A
0106070B0BBAAAA,Constella_Cap 290mcg,N/A,N/A
0106070C0AAAAAA,Lubiprostone_Cap 24mcg,N/A,N/A
0106070C0BBAAAA,Amitiza_Cap 24mcg,N/A,N/A
010701000BJBBA0,Boots_Haemorrhoid Relief Oint,N/A,N/A
010701000BJBGA0,Preparation H_Oint,N/A,N/A
010701000BJBJA0,Preparation H_Clr Gel 50%,N/A,N/A
0107010AAAAAJAJ,Diltiazem HCl_Crm 2%,N/A,N/A
0107010AAAAAKAK,Diltiazem HCl_Oint 2%,N/A,N/A
0107010J0BBABAB,Anacal_Rectal Oint,N/A,N/A
0107010N0AAAEAE,Gppe Oint_Anodesyn,N/A,N/A
0107010N0AAAGAG,Lido HCl/Zn Ox_Suppos 13.23mg/283.5mg,N/A,N/A
0107010N0AAAHAH,Lido HCl/Zn Ox_Oint 0.7%/6.6%,N/A,N/A
0107010N0BCABAD,Hemocane_Crm,N/A,N/A
0107010N0BEAAAE,Anodesyn_Triple Action Oint,N/A,N/A
0107010N0BEABAF,Anodesyn_Triple Action Suppos,N/A,N/A
0107010N0BFAAA0,Germoloids_Crm,N/A,N/A
0107010N0BFABAH,Germoloids_Oint,N/A,N/A
0107010N0BFACAG,Germoloids_Suppos,N/A,N/A
0107010S0AAABAB,Sucralfate_Enem 2g In 20ml,N/A,N/A
0107010S0AAAGAG,Sucralfate_Enem 2g In 50ml,N/A,N/A
0107010Z0AAAEAE,Gppe Crm_Anusol,N/A,N/A
0107010Z0AAAFAF,Gppe Oint_Anusol,N/A,N/A
0107010Z0AAAGAG,Gppe Suppos_Anusol,N/A,N/A
0107010Z0BCAAAE,Anusol_Crm,N/A,N/A
0107010Z0BCABAF,Anusol_Oint,N/A,N/A
0107010Z0BCACAG,Anusol_Suppos,N/A,N/A
0107020F0AAAAAA,Gppe Oint_Ultraproct,N/A,N/A
0107020F0AAABAB,Gppe Suppos_Ultraproct,N/A,N/A
0107020F0BBAAAA,Ultraproct_Oint,N/A,N/A
0107020F0BBABAB,Ultraproct_Suppos,N/A,N/A
0107020J0AAAAAA,Gppe Crm_Anugesic HC,N/A,N/A
0107020J0AAABAB,Gppe Suppos_Anusol HC,N/A,N/A
0107020J0AAACAC,Gppe Oint_Anusol HC,N/A,N/A
0107020J0AAADAD,Hydrocort/Pramocaine_Foam Enema (40D),N/A,N/A
0107020J0AAAEAE,Cinchocaine HCl/Hydrocort_Oint 0.5%/0.5%,N/A,N/A
0107020J0AAAFAF,Cinchocaine HCl/Hydrocort_Suppos 5mg/5mg,N/A,N/A
0107020J0AAAGAG,Lido/Hydrocort Acet_Oint 5%/0.275%,N/A,N/A
0107020J0AAAJAJ,Hydrocort/Lido HCl_Spy 0.2%/1% 30ml,N/A,N/A
0107020J0BBAAAA,Anugesic HC_Crm,N/A,N/A
0107020J0BBABAI,Anugesic HC_Suppos,N/A,N/A
0107020J0BCAAAB,Anusol HC_Suppos,N/A,N/A
0107020J0BCABAC,Anusol HC_Oint,N/A,N/A
0107020J0BCACAC,Anusol Plus HC_Oint,N/A,N/A
0107020J0BCADAB,Anusol Plus HC_Suppos,N/A,N/A
0107020J0BCAEAB,Anusol Soothing Relief_Suppos,N/A,N/A
0107020J0BCAFAC,Anusol Soothing Relief_Oint,N/A,N/A
0107020J0BDAAAD,Proctofoam HC_Foam Aero 21.2g + Applic,N/A,N/A
0107020J0BEAAAE,Proctosedyl_Oint,N/A,N/A
0107020J0BEABAF,Proctosedyl_Suppos,N/A,N/A
0107020J0BFACAE,Uniroid Hc_Oint,N/A,N/A
0107020J0BFADAF,Uniroid Hc_Suppos,N/A,N/A
0107020J0BGAAAG,Xyloproct_Oint 5%/0.275%,N/A,N/A
0107020J0BHAAAJ,Perinal_P/Spy 30ml,N/A,N/A
0107020J0BJAAAJ,Germoloids HC_P/Spy 30ml,N/A,N/A
0107020P0AAACAC,Cinchocaine/Prednisolone_Oint 0.5%/0.19%,N/A,N/A
0107020P0AAADAD,Cinchocaine/Prednis Hex_Suppos 1mg/1.3mg,N/A,N/A
0107020P0BCAAAC,Scheriproct_Oint,N/A,N/A
0107020P0BCABAD,Scheriproct_Suppos,N/A,N/A
0107030P0AAABAB,Phenol In Oil_Inj 5% 2ml Amp BPC,N/A,N/A
0107030P0AAADAD,Phenol In Oil_Inj 5% 5ml Amp BPC,N/A,N/A
0107040A0AAAEAE,Glyceryl Trinit_Oint 0.1%,N/A,N/A
0107040A0AAAIAI,Glyceryl Trinit_Oint 0.4%,N/A,N/A
0107040A0AAAKAK,Glyceryl Trinit_Oint 0.05%,N/A,N/A
0107040A0AAAWAW,Glyceryl Trinit_Oint 0.2%,N/A,N/A
0107040A0BBABAI,Rectogesic_Oint 0.4%,N/A,N/A
0108010S0BQAAA0,Secura_Barrier Crm,N/A,N/A
0108010S0BQABA0,Secura_Ex Prote Barrier Crm,N/A,N/A
0109010G0AAABAB,Chenodeoxycholic Acid_Cap 250mg,N/A,N/A
0109010G0BHAAAB,Xenbilox_Cap 250mg,N/A,N/A
0109010R0BBABA0,Rowachol_Cap,N/A,N/A
0109010U0AAAAAA,Ursodeoxycholic Acid_Tab 150mg,N/A,N/A
0109010U0AAABAB,Ursodeoxycholic Acid_Cap 250mg,N/A,N/A
0109010U0AAAYAY,Ursodeoxycholic Acid_Tab 300mg,N/A,N/A
0109010U0AABEBE,Ursodeoxycholic Acid_Susp 250mg/5ml S/F,N/A,N/A
0109010U0AABKBK,Ursodeoxycholic Acid_Tab 500mg,N/A,N/A
0109010U0BBAAAA,Destolit_Tab 150mg,N/A,N/A
0109010U0BCAAAB,Ursofalk_Cap 250mg,N/A,N/A
0109010U0BCABBE,Ursofalk_Susp 250mg/5ml S/F,N/A,N/A
0109010U0BCACBK,Ursofalk_Tab 500mg,N/A,N/A
0109010U0BDAAAA,Ursogal_Tab 150mg,N/A,N/A
0109010U0BDABAB,Ursogal_Cap 250mg,N/A,N/A
0109040N0AAAJAJ,Pancreatin_Tab E/C 200mg,N/A,N/A
0109040N0AAAQAQ,Gppe Cap E/C_Creon 25000,N/A,N/A
0109040N0AAASAS,Gppe Cap_Pancrease HL,N/A,N/A
0109040N0AAAUAU,Gppe Cap E/C_Creon 10000,N/A,N/A
0109040N0AAAWAW,Gppe Cap E/C_Creon 40000,N/A,N/A
0109040N0AAAYAY,Pancreatin_G/R Gran 100mg (60.36mg),N/A,N/A
0109040N0AAAZAZ,Pancreatin_G/R Cap 340mg,N/A,N/A
0109040N0BBABAG,Pancrex V_Cap 340mg,N/A,N/A
0109040N0BBACAH,Pancrex V 125_Cap 125mg,N/A,N/A
0109040N0BBADAE,Pancrex V_Pdr,N/A,N/A
0109040N0BBAFAJ,Pancrex V Fte_Tab E/C 200mg,N/A,N/A
0109040N0BDABAQ,Creon 25000_Cap E/C,N/A,N/A
0109040N0BDADAU,Creon 10000_Cap E/C,N/A,N/A
0109040N0BDAFAW,Creon 40000_Cap E/C,N/A,N/A
0109040N0BDAGAY,Creon Micro_G/R Gran 100mg (60.36mg),N/A,N/A
0109040N0BEACAZ,Nutrizym 22_Cap 340mg,N/A,N/A
0109040N0BFABAS,Pancrease HL_Cap,N/A,N/A
0201010F0AAAAAA,Digoxin_Oral Soln Paed 50mcg/ml,N/A,N/A
0201010F0AAADAD,Digoxin_Tab 62.5mcg,N/A,N/A
0201010F0AAAEAE,Digoxin_Tab 125mcg,N/A,N/A
0201010F0AAAFAF,Digoxin_Tab 250mcg,N/A,N/A
0201010F0AAANAN,Digoxin_Liq Spec 125mcg/5ml,N/A,N/A
0201010F0BBAAAE,Lanoxin-125_Tab 125mcg,N/A,N/A
0201010F0BBABAF,Lanoxin_Tab 250mcg,N/A,N/A
0201010F0BBADAD,Lanoxin-PG_Tab 62.5mcg,N/A,N/A
0201010F0BBAEAA,Lanoxin-PG_Paed Elix 50mcg/ml,N/A,N/A
0201010F0BEAAAD,Digamex_Tab 62.5mcg,N/A,N/A
0201020G0AAAAAA,Enoximone_Inj 5mg/ml 20ml Amp,N/A,N/A
0202010B0AAABAB,Bendroflumethiazide_Tab 2.5mg,2.5,MG
0202010B0AAACAC,Bendroflumethiazide_Tab 5mg,2.5,MG
0202010B0AAAQAQ,Bendroflumethiazide_Liq Spec 5mg/5ml,2.5,MG
0202010B0AAAXAX,Bendroflumethiazide_Oral Susp 2.5mg/5ml,2.5,MG
0202010B0BBAAAB,Aprinox_Tab 2.5mg,2.5,MG
0202010B0BEABAB,Neo-Naclex_Tab 2.5mg,2.5,MG
0202010D0AAAUAU,Chloroth_Oral Susp 250mg/5ml,N/A,N/A
0202010D0AABCBC,Chloroth_Oral Soln 250mg/5ml,N/A,N/A
0202010D0AABIBI,Chloroth_Liq Spec 200mg/5ml,N/A,N/A
0202010D0AABKBK,Chloroth_Liq Spec 100mg/5ml,N/A,N/A
0202010D0AABSBS,Chloroth_Liq Spec 25mg/5ml,N/A,N/A
0202010D0AACYCY,Chloroth_Tab 250mg,N/A,N/A
0202010D0AADDDD,Chloroth_Oral Susp 150mg/5ml,N/A,N/A
0202010D0BCAAAU,Diuril_Susp 250mg/5ml,N/A,N/A
0202010F0AAAAAA,Chlortalidone_Tab 50mg,50,MG
0202010F0BBAAAA,Hygroton_Tab 50mg,50,MG
0202010J0AAAAAA,Cyclopenth_Tab 500mcg,500,MCG
0202010L0AAABAB,Hydchloroth_Tab 25mg,N/A,N/A
0202010L0AAACAC,Hydchloroth_Tab 50mg,N/A,N/A
0202010L0AAAMAM,Hydchloroth_Liq Spec 25mg/5ml,N/A,N/A
0202010L0AAAYAY,Hydchloroth_Tab 12.5mg,N/A,N/A
0202010P0AAAAAA,Indapamide_Tab 2.5mg,2.5,MG
0202010P0AAABAB,Indapamide_Liq Spec 2.5mg/5ml,2.5,MG
0202010P0AAADAD,Indapamide_Tab 1.5mg M/R,2.5,MG
0202010P0AAAFAF,Indapamide_Tab 1.5mg M/R             @gn,2.5,MG
0202010P0BBAAAA,Natrilix_Tab 2.5mg,2.5,MG
0202010P0BBABAD,Natrilix SR_Tab 1.5mg,2.5,MG
0202010P0BGAAAD,Ethibide XL_Tab 1.5mg,2.5,MG
0202010P0BHAAAD,Tensaid XL_Tab 1.5mg,2.5,MG
0202010P0BIAAAD,Varbim XL_Tab 1.5mg,2.5,MG
0202010P0BJAAAD,Indipam XL_Tab 1.5mg,2.5,MG
0202010P0BLAAAD,Rawel XL_Tab 1.5mg,2.5,MG
0202010P0BMAAAD,Cardide SR_Tab 1.5mg,2.5,MG
0202010V0AAAAAA,Metolazone_Tab 5mg,5,MG
0202010V0AAANAN,Metolazone_Tab 2.5mg,5,MG
0202010V0BEAAAN,Zaroxolyn_Tab 2.5mg,5,MG
0202010V0BEABAA,Zaroxolyn_Tab 5mg,5,MG
0202010Y0AAAAAA,Xipamide_Tab 20mg,20,MG
0202010Y0BBAAAA,Diurexan_Tab 20mg,20,MG
0202020D0AAADAD,Bumetanide_Oral Soln 1mg/5ml S/F,1,MG
0202020D0AAAEAE,Bumetanide_Tab 1mg,1,MG
0202020D0AAAFAF,Bumetanide_Tab 5mg,1,MG
0202020D0BBAAAE,Burinex_Tab 1mg,1,MG
0202020L0AAAAAA,Furosemide_Inj 10mg/ml 2ml Amp,40,MG
0202020L0AAABAB,Furosemide_Inj 10mg/ml 5ml Amp,40,MG
0202020L0AAAEAE,Furosemide_Inj 10mg/ml 2ml Vl,40,MG
